race,driver,pit_stop,lap_time
987,Bottas,17827,138940
987,Bottas,17784,131684
987,Bottas,23064,78607
988,Bottas,21478,104816
989,Bottas,21664,106549
990,Bottas,26105,99344
991,Bottas,22097,103746
992,Bottas,20192,116537
993,Bottas,23213,84219
994,Bottas,24020,96837
995,Bottas,23775,91825
996,Bottas,27955,219223
996,Bottas,30666,123532
998,Bottas,27894,93608
999,Bottas,19188,83547
999,Bottas,33279,102191
1000,Bottas,21337,84666
1001,Bottas,20349,171105
1001,Bottas,30519,180223
1001,Bottas,22399,112864
1002,Bottas,23763,88735
1003,Bottas,28542,113563
1004,Bottas,29794,104763
1005,Bottas,22777,96846
1006,Bottas,23478,100318
1007,Bottas,22105,86778
1007,Bottas,23887,90063
1007,Bottas,22512,113517
1008,Bottas,22955,77068
1008,Bottas,22727,77332
1009,Bottas,21600,106227
1009,Bottas,21289,105486
1010,Bottas,22014,106050
1011,Bottas,24865,100185
1011,Bottas,24433,101713
1012,Bottas,22196,103863
1012,Bottas,24083,101470
1013,Bottas,20006,114857
1014,Bottas,22034,87529
1014,Bottas,22018,84690
1015,Bottas,25030,117137
1015,Bottas,24776,126558
1016,Bottas,23994,93553
1016,Bottas,23456,91240
1017,Bottas,30412,116655
1018,Bottas,22552,72674
1019,Bottas,28493,90630
1019,Bottas,28177,88545
1020,Bottas,22243,125182
1020,Bottas,20498,96761
1020,Bottas,21142,136954
1020,Bottas,21009,90493
1021,Bottas,33328,86664
1021,Bottas,21744,83828
1022,Bottas,22579,113827
1023,Bottas,23700,89671
1024,Bottas,29234,115530
1025,Bottas,29436,128041
1026,Bottas,23000,96449
1026,Bottas,23157,95853
1027,Bottas,22179,86341
1028,Bottas,24151,101054
1028,Bottas,23819,100319
1029,Bottas,23148,78124
1029,Bottas,23210,76659
1030,Bottas,21145,104574
1031,Bottas,21937,84118
1031,Bottas,16407,114808
1032,Bottas,21376,72773
1033,Bottas,21906,98777
1033,Bottas,21644,85627
1033,Bottas,21572,82602
1034,Bottas,30571,128489
1034,Bottas,33602,126242
1035,Bottas,28408,91947
1035,Bottas,28188,90071
1036,Bottas,22310,88170
1036,Bottas,22143,86658
1036,Bottas,22607,85147
1037,Bottas,25548,156224
1038,Bottas,24410,133491
1039,Bottas,17560,121252
1039,Bottas,23111,103260
1039,Bottas,23199,102623
1040,Bottas,29750,104581
1041,Bottas,22625,99536
1042,Bottas,26512,84809
1043,Bottas,29600,82995
1043,Bottas,30129,96178
1044,Bottas,23398,116556
1044,Bottas,22853,109648
1045,Bottas,24936,143108
1045,Bottas,24734,100305
1045,Bottas,24675,98440
1046,Bottas,24552,61154
1046,Bottas,52874,80483
1047,Bottas,21587,127879
1052,Bottas,24262,99534
1052,Bottas,32897,98028
1052,Bottas,24566,97802
1053,Bottas,30167,93667
1054,Bottas,21377,106875
1054,Bottas,22072,142684
1054,Bottas,26938,85701
1054,Bottas,26573,84774
1055,Bottas,22311,87743
1055,Bottas,21638,87702
1057,Bottas,20356,112171
1057,Bottas,21346,138072
1059,Bottas,30572,119129
1058,Bottas,21752,72657
1060,Bottas,21071,73539
1061,Bottas,28209,91869
1064,Bottas,18873,82297
1064,Bottas,21730,79564
1065,Bottas,24308,110032
1066,Bottas,29936,105623
1066,Bottas,29569,116105
1067,Bottas,22962,95037
1069,Bottas,24444,102902
1069,Bottas,23619,101145
1070,Bottas,22463,134035
1070,Bottas,31664,84441
1070,Bottas,22680,83135
1070,Bottas,26443,87069
1071,Bottas,17899,118619
1071,Bottas,17837,132300
1071,Bottas,23263,87036
1071,Bottas,22856,77563
1051,Bottas,36341,151932
1072,Bottas,21668,127440
1073,Bottas,21669,90944
1074,Bottas,25893,103736
1074,Bottas,25156,102299
1074,Bottas,25188,121176
1075,Bottas,22561,120798
1075,Bottas,22710,97908
1076,Bottas,18413,99240
1077,Bottas,40957,97376
1078,Bottas,19614,99185
1079,Bottas,22987,93231
1079,Bottas,22541,92220
1080,Bottas,25865,109539
1081,Bottas,20979,150801
1082,Bottas,26089,124303
1084,Bottas,24677,75200
1084,Bottas,22278,75886
1085,Bottas,37855,140005
1085,Bottas,36520,120346
1086,Bottas,22272,88113
1088,Bottas,19741,81455
1088,Bottas,21049,80292
1089,Bottas,24758,91014
1091,Bottas,32167,127048
1092,Bottas,407553,182908
1092,Bottas,24869,122174
1093,Bottas,25013,104431
1094,Bottas,23863,88292
1095,Bottas,23908,81765
1095,Bottas,24616,80762
1096,Bottas,22573,96222
880,Chilton,36564,132441
880,Chilton,30838,124141
880,Chilton,22948,116870
881,Chilton,30365,125444
881,Chilton,22668,110890
881,Chilton,22115,114949
881,Chilton,22271,109269
882,Chilton,21063,114746
882,Chilton,25091,110806
882,Chilton,25151,108559
883,Chilton,22745,107873
883,Chilton,24141,107345
883,Chilton,26004,106633
883,Chilton,22552,102893
884,Chilton,25294,99466
884,Chilton,21582,97181
884,Chilton,21340,97812
885,Chilton,25337,100822
885,Chilton,19553,95260
885,Chilton,26198,124514
886,Chilton,21374,95333
887,Chilton,26031,102217
887,Chilton,25701,99293
888,Chilton,21021,104771
888,Chilton,19953,103238
888,Chilton,20272,103697
888,Chilton,21433,102096
890,Chilton,22323,98879
890,Chilton,22301,94674
890,Chilton,23257,94583
891,Chilton,24013,124247
891,Chilton,23916,124168
891,Chilton,17427,122173
892,Chilton,26146,96125
893,Chilton,29687,123633
893,Chilton,30497,127471
893,Chilton,31173,133193
894,Chilton,23761,116703
894,Chilton,26299,121459
895,Chilton,23648,104860
895,Chilton,24373,106786
896,Chilton,24757,97251
896,Chilton,24445,93402
897,Chilton,23490,114119
897,Chilton,22802,112771
898,Chilton,18737,110847
898,Chilton,24293,107111
899,Chilton,25060,87158
899,Chilton,23449,86331
899,Chilton,23222,84923
900,Chilton,24209,119399
900,Chilton,23493,119123
901,Chilton,25639,115361
901,Chilton,29210,117708
901,Chilton,27828,113500
902,Chilton,25858,107946
902,Chilton,27233,108259
902,Chilton,25981,119645
903,Chilton,23781,113241
903,Chilton,23878,112158
903,Chilton,23886,111398
904,Chilton,24337,99520
904,Chilton,23232,98122
904,Chilton,23586,98783
905,Chilton,33074,110933
905,Chilton,37352,155458
905,Chilton,26137,102521
907,Chilton,22977,81340
908,Chilton,29737,102051
909,Chilton,23883,90415
909,Chilton,20920,90591
909,Chilton,20632,88167
910,Chilton,24625,114373
910,Chilton,23232,94388
911,Chilton,23734,124419
911,Chilton,24873,123046
913,Chilton,29877,127243
913,Chilton,30751,127930
913,Chilton,37975,130300
914,Chilton,25879,125035
914,Chilton,25278,122444
915,Chilton,31374,115332
880,van der Garde,24104,121892
880,van der Garde,23834,116684
880,van der Garde,23917,117167
881,van der Garde,23252,124444
881,van der Garde,22706,110975
881,van der Garde,25118,109614
881,van der Garde,22744,111710
882,van der Garde,20905,113978
882,van der Garde,20743,113036
882,van der Garde,21067,110282
883,van der Garde,28344,131107
883,van der Garde,22950,107743
883,van der Garde,22252,106990
883,van der Garde,22380,107929
883,van der Garde,23375,105679
884,van der Garde,21686,95777
884,van der Garde,22029,97277
885,van der Garde,35100,135343
885,van der Garde,25676,104542
885,van der Garde,25862,105317
886,van der Garde,22323,101276
886,van der Garde,22039,99843
886,van der Garde,29056,102836
886,van der Garde,24510,99709
887,van der Garde,26515,101179
887,van der Garde,25814,100119
887,van der Garde,26391,100432
888,van der Garde,21900,102586
888,van der Garde,20974,103413
888,van der Garde,20545,102610
890,van der Garde,23200,94015
890,van der Garde,22831,94528
890,van der Garde,22384,92256
891,van der Garde,24968,123637
891,van der Garde,23998,121897
892,van der Garde,26302,95734
892,van der Garde,33200,93934
893,van der Garde,37700,147891
893,van der Garde,30141,123373
893,van der Garde,30161,123411
894,van der Garde,17513,114537
894,van der Garde,23987,129904
894,van der Garde,24548,120273
897,van der Garde,22834,113987
897,van der Garde,22286,111149
898,van der Garde,25268,106201
899,van der Garde,23732,87670
899,van der Garde,27107,85477
899,van der Garde,17339,83191
880,Bianchi,23371,116625
880,Bianchi,23387,115812
880,Bianchi,22669,113418
881,Bianchi,26546,124092
881,Bianchi,23755,110660
881,Bianchi,22017,109341
881,Bianchi,22335,107673
882,Bianchi,21097,111046
882,Bianchi,24834,109413
882,Bianchi,20625,108769
883,Bianchi,24325,106641
883,Bianchi,23455,107326
883,Bianchi,22817,106167
883,Bianchi,23803,103134
884,Bianchi,29994,98608
884,Bianchi,20656,96455
884,Bianchi,19904,94945
884,Bianchi,19830,97100
885,Bianchi,25098,103211
885,Bianchi,25215,137605
886,Bianchi,21378,94562
887,Bianchi,25729,100048
887,Bianchi,25927,97990
888,Bianchi,20840,102374
888,Bianchi,20371,102468
890,Bianchi,22159,97647
890,Bianchi,22221,94074
890,Bianchi,23030,95039
891,Bianchi,24083,123488
891,Bianchi,23961,121630
892,Bianchi,25541,95360
893,Bianchi,29421,123943
893,Bianchi,29573,131117
893,Bianchi,32243,150178
893,Bianchi,29823,124202
894,Bianchi,23097,114599
894,Bianchi,23814,119814
896,Bianchi,33937,99184
896,Bianchi,25383,94510
897,Bianchi,24064,112801
897,Bianchi,23576,115286
898,Bianchi,26205,106211
899,Bianchi,24657,86127
899,Bianchi,23403,84954
900,Bianchi,23821,118244
900,Bianchi,22656,117075
901,Bianchi,52836,188057
902,Bianchi,25756,108048
902,Bianchi,29729,140817
902,Bianchi,18989,111326
902,Bianchi,25866,108900
902,Bianchi,25383,126736
903,Bianchi,24784,113460
903,Bianchi,24320,111545
904,Bianchi,22928,99547
904,Bianchi,22568,97486
905,Bianchi,32658,113669
907,Bianchi,24452,79951
908,Bianchi,30353,101300
909,Bianchi,20031,88612
909,Bianchi,20575,88076
910,Bianchi,22892,117777
910,Bianchi,25504,124438
910,Bianchi,24226,94645
911,Bianchi,25362,165961
911,Bianchi,23918,124245
912,Bianchi,26641,96904
913,Bianchi,29885,139077
913,Bianchi,29752,124138
913,Bianchi,30413,126500
914,Bianchi,25116,121031
914,Bianchi,24910,120591
900,Magnussen,23150,136538
900,Magnussen,22273,112635
901,Magnussen,37116,114169
901,Magnussen,30661,113306
901,Magnussen,24415,111807
902,Magnussen,24611,107608
902,Magnussen,24559,104566
902,Magnussen,25572,104917
903,Magnussen,23670,111996
903,Magnussen,22579,110194
904,Magnussen,21894,96845
904,Magnussen,21768,96078
905,Magnussen,28943,120286
906,Magnussen,23479,97926
906,Magnussen,23907,96865
907,Magnussen,21670,78708
907,Magnussen,21882,77625
908,Magnussen,28745,100259
909,Magnussen,25859,135368
909,Magnussen,19135,89596
909,Magnussen,19427,86880
910,Magnussen,23546,102041
910,Magnussen,21812,92895
911,Magnussen,23115,120837
911,Magnussen,22414,119525
912,Magnussen,24214,96134
913,Magnussen,28841,122108
913,Magnussen,28706,122493
913,Magnussen,28684,123106
914,Magnussen,24550,120424
914,Magnussen,33215,122690
914,Magnussen,23701,123558
914,Magnussen,24361,117300
915,Magnussen,29736,108931
916,Magnussen,26881,110641
916,Magnussen,24497,108328
917,Magnussen,23061,81676
917,Magnussen,24190,81415
917,Magnussen,24131,82565
918,Magnussen,22087,110564
918,Magnussen,21623,110568
948,Magnussen,27831,180423
948,Magnussen,22079,135143
949,Magnussen,26876,103473
949,Magnussen,24383,103504
949,Magnussen,24341,101776
950,Magnussen,23158,121499
950,Magnussen,23257,112240
950,Magnussen,22677,111879
951,Magnussen,30585,108851
952,Magnussen,22843,96146
952,Magnussen,23165,96174
952,Magnussen,22122,96920
953,Magnussen,25583,140128
953,Magnussen,38811,150766
953,Magnussen,25879,108325
953,Magnussen,31241,137808
954,Magnussen,23162,95450
955,Magnussen,20772,118196
956,Magnussen,22033,77458
956,Magnussen,17721,95323
956,Magnussen,19611,121705
956,Magnussen,27119,74973
957,Magnussen,30804,154451
957,Magnussen,29201,110312
957,Magnussen,28450,100037
958,Magnussen,21990,90008
958,Magnussen,22051,89383
959,Magnussen,19034,85709
959,Magnussen,19159,86116
961,Magnussen,24505,95052
961,Magnussen,23757,94744
962,Magnussen,25816,174238
962,Magnussen,28759,121171
962,Magnussen,29754,122305
963,Magnussen,30679,158000
964,Magnussen,23072,103305
965,Magnussen,24310,109053
965,Magnussen,24103,106369
965,Magnussen,23898,105598
966,Magnussen,22271,88420
966,Magnussen,22384,89326
967,Magnussen,24986,113927
967,Magnussen,24265,95053
968,Magnussen,27068,125231
969,Magnussen,31336,167633
969,Magnussen,22189,110882
970,Magnussen,23809,147371
970,Magnussen,17296,154920
970,Magnussen,17298,166313
970,Magnussen,17299,164614
970,Magnussen,23463,105243
972,Magnussen,36559,105267
973,Magnussen,22703,92585
973,Magnussen,23814,95198
973,Magnussen,25052,101638
974,Magnussen,24979,95282
974,Magnussen,26040,97448
975,Magnussen,28869,98209
976,Magnussen,20391,134997
976,Magnussen,15128,148159
978,Magnussen,28099,93391
979,Magnussen,22684,86219
980,Magnussen,22828,117871
980,Magnussen,22908,157773
980,Magnussen,23737,123592
981,Magnussen,24384,91913
982,Magnussen,32701,194391
982,Magnussen,26903,199880
982,Magnussen,25509,188403
982,Magnussen,30132,154522
982,Magnussen,30504,132455
982,Magnussen,29379,168022
983,Magnussen,23766,102917
984,Magnussen,23065,99494
985,Magnussen,25112,114387
985,Magnussen,25268,103498
986,Magnussen,22507,85580
988,Magnussen,21875,108427
989,Magnussen,21983,107390
990,Magnussen,25106,99865
990,Magnussen,24629,99319
991,Magnussen,22973,104253
992,Magnussen,35608,211147
992,Magnussen,21778,127833
993,Magnussen,22917,86628
994,Magnussen,24237,97140
995,Magnussen,24008,93002
996,Magnussen,25419,119864
997,Magnussen,22138,73016
998,Magnussen,28450,93964
999,Magnussen,19818,83179
999,Magnussen,34742,107693
999,Magnussen,27736,94157
1000,Magnussen,25126,86692
1001,Magnussen,20021,157550
1001,Magnussen,24304,115135
1002,Magnussen,38563,96469
1003,Magnussen,29408,117382
1003,Magnussen,30711,117993
1003,Magnussen,29324,114585
1004,Magnussen,29904,107526
1005,Magnussen,29007,154145
1006,Magnussen,23723,102295
1007,Magnussen,22390,88053
1008,Magnussen,23115,78391
1009,Magnussen,21587,106505
1010,Magnussen,22388,108686
1011,Magnussen,24948,101536
1011,Magnussen,25982,104498
1012,Magnussen,23964,105444
1012,Magnussen,23383,105049
1013,Magnussen,20118,118041
1013,Magnussen,20859,149173
1014,Magnussen,22025,88009
1014,Magnussen,22992,91081
1015,Magnussen,25419,125580
1016,Magnussen,24381,94788
1017,Magnussen,30832,118591
1018,Magnussen,23243,75060
1018,Magnussen,16224,74896
1018,Magnussen,22309,75952
1019,Magnussen,32767,159140
1020,Magnussen,21106,103334
1020,Magnussen,21179,99356
1020,Magnussen,21359,122263
1020,Magnussen,20380,121998
1020,Magnussen,20285,121437
1020,Magnussen,20700,119755
1021,Magnussen,21618,86189
1022,Magnussen,22584,116060
1023,Magnussen,24400,91215
1023,Magnussen,24978,94772
1024,Magnussen,29403,117267
1024,Magnussen,30916,119760
1025,Magnussen,30509,111291
1026,Magnussen,24156,100843
1026,Magnussen,23973,98974
1027,Magnussen,23084,86623
1028,Magnussen,24929,103621
1028,Magnussen,24731,104926
1029,Magnussen,23891,79824
1029,Magnussen,23479,102246
1030,Magnussen,21531,107475
1032,Magnussen,21977,73375
1033,Magnussen,23621,88082
1035,Magnussen,28934,93626
1035,Magnussen,29389,96049
1036,Magnussen,24148,93003
1037,Magnussen,26156,129681
1037,Magnussen,24339,116047
1038,Magnussen,40078,100100
1040,Magnussen,30188,106342
1041,Magnussen,23016,97855
1041,Magnussen,23114,98154
1042,Magnussen,27300,87858
1043,Magnussen,30708,88653
1044,Magnussen,24552,115785
1044,Magnussen,153964,103597
1045,Magnussen,38297,166780
1045,Magnussen,25924,102014
1045,Magnussen,25793,118082
1046,Magnussen,25474,62462
1046,Magnussen,25466,70717
1047,Magnussen,22714,108161
1047,Magnussen,23098,109526
1074,Magnussen,25478,104244
1074,Magnussen,25876,103256
1074,Magnussen,26051,126178
1075,Magnussen,22374,99989
1076,Magnussen,19111,123232
1077,Magnussen,33765,98853
1078,Magnussen,19760,101389
1078,Magnussen,20673,120983
1079,Magnussen,29632,135888
1079,Magnussen,23878,99076
1081,Magnussen,21555,133804
1082,Magnussen,38262,109469
1083,Magnussen,29473,94249
1084,Magnussen,22205,75677
1084,Magnussen,22088,76340
1085,Magnussen,36779,121961
1085,Magnussen,36403,141666
1086,Magnussen,29641,88081
1086,Magnussen,23210,90462
1086,Magnussen,23147,113884
1087,Magnussen,26815,121489
1087,Magnussen,23396,120400
1088,Magnussen,20785,81438
1088,Magnussen,23710,81059
1088,Magnussen,23663,105471
1088,Magnussen,14175,109584
1089,Magnussen,30164,92278
1089,Magnussen,24846,97824
1091,Magnussen,39247,131492
1091,Magnussen,32603,127629
1092,Magnussen,402029,184196
1092,Magnussen,25594,118331
1093,Magnussen,29039,128058
1094,Magnussen,23722,88642
1096,Magnussen,22387,95327
900,Kvyat,30514,150844
900,Kvyat,23920,115843
901,Kvyat,25109,113647
901,Kvyat,27473,112826
901,Kvyat,25289,112469
902,Kvyat,26064,106071
902,Kvyat,25340,104998
902,Kvyat,25345,104200
903,Kvyat,23521,111347
903,Kvyat,23628,110008
904,Kvyat,22703,97425
904,Kvyat,22841,96699
904,Kvyat,22984,96061
906,Kvyat,25235,101297
906,Kvyat,25698,98484
907,Kvyat,21906,78615
908,Kvyat,28700,101288
908,Kvyat,28575,99211
909,Kvyat,20313,96769
909,Kvyat,20251,88976
910,Kvyat,23423,108515
910,Kvyat,22202,94004
911,Kvyat,24082,121015
911,Kvyat,24436,120449
912,Kvyat,24651,94941
913,Kvyat,31092,125576
913,Kvyat,30089,124334
913,Kvyat,30188,123046
914,Kvyat,24567,122159
914,Kvyat,24222,118942
914,Kvyat,26554,118926
915,Kvyat,31584,110003
915,Kvyat,30321,112507
916,Kvyat,24995,106710
916,Kvyat,24189,106012
916,Kvyat,26541,114953
917,Kvyat,25001,82013
917,Kvyat,24385,81323
917,Kvyat,24726,80654
918,Kvyat,24169,109986
927,Kvyat,30463,133743
927,Kvyat,24781,112210
927,Kvyat,26149,111137
929,Kvyat,25421,105467
929,Kvyat,24692,105112
930,Kvyat,22667,98232
930,Kvyat,22273,97516
931,Kvyat,25119,99072
932,Kvyat,23681,96137
933,Kvyat,28632,105154
933,Kvyat,22111,78166
934,Kvyat,28347,98172
934,Kvyat,33979,134905
936,Kvyat,22072,92710
936,Kvyat,21574,91945
936,Kvyat,21663,110930
936,Kvyat,16453,98502
936,Kvyat,17849,112487
937,Kvyat,22796,123005
937,Kvyat,22563,120629
938,Kvyat,23884,94698
939,Kvyat,29159,120332
939,Kvyat,32924,119845
940,Kvyat,23316,104962
940,Kvyat,23183,103766
940,Kvyat,23381,102873
941,Kvyat,30418,108657
942,Kvyat,24638,115118
942,Kvyat,25205,138895
943,Kvyat,22559,87960
943,Kvyat,22518,99455
944,Kvyat,24155,82574
944,Kvyat,23630,83494
945,Kvyat,21868,110301
945,Kvyat,21634,111059
949,Kvyat,24419,106047
949,Kvyat,24661,105167
949,Kvyat,24224,99863
950,Kvyat,24084,115312
950,Kvyat,22607,108189
950,Kvyat,22684,108195
951,Kvyat,41282,135725
951,Kvyat,38906,110461
952,Kvyat,23277,96067
952,Kvyat,22234,95787
952,Kvyat,22769,94503
953,Kvyat,92609,292561
953,Kvyat,19918,202609
953,Kvyat,27698,137289
954,Kvyat,23000,95810
954,Kvyat,22627,93908
955,Kvyat,24802,132361
957,Kvyat,30315,117189
957,Kvyat,30327,109792
958,Kvyat,22105,90436
958,Kvyat,27951,89311
959,Kvyat,23243,86627
959,Kvyat,20227,85704
959,Kvyat,19264,84572
960,Kvyat,23359,120285
960,Kvyat,23363,120371
961,Kvyat,25183,96788
961,Kvyat,24363,94141
962,Kvyat,24584,168472
962,Kvyat,30301,119375
962,Kvyat,29205,121066
963,Kvyat,32413,147144
963,Kvyat,24338,106920
963,Kvyat,24718,143608
964,Kvyat,22990,102949
964,Kvyat,22943,102653
965,Kvyat,37837,109468
966,Kvyat,22665,88863
966,Kvyat,22865,90580
967,Kvyat,25758,98127
967,Kvyat,25355,126231
968,Kvyat,21896,111776
969,Kvyat,25559,111432
969,Kvyat,24026,109074
970,Kvyat,24016,144303
970,Kvyat,17320,154871
970,Kvyat,17324,166355
970,Kvyat,17322,161977
971,Kvyat,25204,120398
971,Kvyat,25246,99531
972,Kvyat,29991,105305
973,Kvyat,22235,105309
973,Kvyat,22117,99327
974,Kvyat,24406,94392
975,Kvyat,18088,87954
975,Kvyat,106374,176228
977,Kvyat,33607,96097
977,Kvyat,16139,74598
977,Kvyat,22274,73894
978,Kvyat,45538,117804
978,Kvyat,22895,95977
978,Kvyat,28630,95615
979,Kvyat,22273,85859
980,Kvyat,22444,116795
980,Kvyat,23341,154360
981,Kvyat,25826,91295
982,Kvyat,33077,196349
982,Kvyat,27015,200084
982,Kvyat,25003,188182
985,Kvyat,24883,102686
1010,Kvyat,22086,107022
1011,Kvyat,26508,116914
1011,Kvyat,30761,101810
1012,Kvyat,17257,106599
1012,Kvyat,26050,105954
1012,Kvyat,43206,102940
1013,Kvyat,21013,122152
1014,Kvyat,22049,87854
1014,Kvyat,33821,90505
1015,Kvyat,24023,93115
1016,Kvyat,23825,94409
1017,Kvyat,30233,118547
1018,Kvyat,25091,74081
1019,Kvyat,29377,92213
1019,Kvyat,28811,126018
1020,Kvyat,23090,120438
1020,Kvyat,21488,98289
1020,Kvyat,24310,121397
1020,Kvyat,20671,123125
1021,Kvyat,23002,85357
1022,Kvyat,22834,114845
1023,Kvyat,24479,98338
1024,Kvyat,28799,117824
1024,Kvyat,34711,138926
1025,Kvyat,30753,112375
1025,Kvyat,29571,137932
1026,Kvyat,23293,102118
1027,Kvyat,22490,87899
1027,Kvyat,22033,84795
1028,Kvyat,27115,105721
1028,Kvyat,24162,103211
1029,Kvyat,22759,79530
1029,Kvyat,23378,78078
1030,Kvyat,21496,105782
1031,Kvyat,22769,102320
1031,Kvyat,21622,87749
1031,Kvyat,19656,116833
1032,Kvyat,22197,72924
1033,Kvyat,23568,111084
1033,Kvyat,22685,88636
1035,Kvyat,28036,92191
