raceId,driverId,position,q1
344,67,15,1:17.356
344,153,16,1:17.027
344,37,17,1:17.611
344,155,18,1:18.019
344,5,19,1:18.237
344,15,20,1:18.698
344,10,21,1:18.941
344,811,22,1:19.484
344,810,23,1:19.675
344,812,24,1:27.757
345,20,1,1:38.324
345,17,2,1:38.549
345,1,3,1:38.697
345,4,4,1:38.472
345,13,5,1:38.657
345,9,6,1:38.132
345,18,7,1:38.360
345,807,8,1:38.843
345,22,9,1:38.449
345,808,10,1:39.004
345,67,11,1:39.096
345,3,12,1:38.752
345,16,13,1:39.021
345,24,14,1:38.969
345,30,15,1:38.994
345,37,16,1:39.003
345,153,17,1:39.128
345,155,18,1:39.343
345,15,19,1:40.658
345,5,20,1:40.882
345,810,21,1:42.086
345,10,22,1:42.140
345,812,23,1:42.600
345,811,24,1:42.851
346,20,1,1:30.841
346,17,2,1:30.858
346,4,3,1:30.997
346,1,4,1:31.297
346,3,5,1:31.626
346,9,6,1:31.680
346,13,7,1:31.313
346,22,8,1:31.424
346,37,9,1:31.533
346,30,10,1:32.058
346,16,11,1:31.109
346,155,12,1:31.851
346,807,13,1:32.144
346,18,14,1:31.435
346,24,15,1:32.226
346,808,16,1:31.638
346,67,17,1:31.901
346,153,18,1:32.430
346,5,19,1:34.405
346,10,20,1:34.775
346,15,21,1:34.864
346,810,22,1:35.212
346,812,23,1:36.576
346,29,24,1:36.968
347,20,1,1:15.152
347,4,2,1:14.808
347,13,3,1:15.216
347,17,4,1:15.334
347,18,5,1:15.823
347,1,6,1:15.505
347,9,7,1:15.736
347,22,8,1:16.398
347,3,9,1:16.178
347,807,10,1:16.387
347,30,11,1:16.084
347,155,12,1:15.951
347,808,13,1:16.521
347,16,14,1:16.220
347,37,15,1:16.450
347,153,16,1:16.664
347,67,17,1:16.029
347,15,18,1:17.583
347,5,19,1:18.300
347,10,20,1:18.343
347,811,21,1:18.592
347,24,22,1:18.952
347,29,23,1:19.844
347,810,24,\N
348,20,1,1:20.417
348,17,2,1:21.132
348,4,3,1:21.278
348,13,4,1:21.299
348,1,5,1:21.455
348,3,6,1:21.212
348,808,7,1:21.558
348,9,8,1:21.159
348,37,9,1:21.891
348,807,10,1:21.598
348,18,11,1:21.422
348,22,12,1:21.478
348,16,13,1:22.080
348,30,14,1:21.840
348,67,15,1:21.982
348,24,16,1:21.789
348,153,17,1:21.978
348,155,18,1:22.222
348,10,19,1:24.050
348,5,20,1:24.120
348,15,21,1:24.199
348,810,22,1:25.118
348,811,23,1:26.391
348,29,24,1:26.453
349,17,1,1:57.352
349,1,2,1:56.706
349,9,3,1:56.041
349,20,4,1:58.487
349,18,5,1:57.981
349,13,6,1:58.323
349,22,7,1:55.757
349,16,8,1:58.730
349,807,9,1:55.442
349,4,10,1:57.023
349,30,11,1:56.313
349,3,12,1:54.826
349,153,13,1:58.944
349,24,14,2:01.102
349,67,15,2:00.386
349,5,16,2:01.343
349,10,17,2:01.316
349,15,18,2:01.491
349,155,19,2:02.284
349,811,20,2:03.612
349,29,21,2:03.941
349,37,22,2:05.294
349,810,23,2:18.754
349,808,24,\N
350,4,1,1:22.646
350,18,2,1:23.085
350,13,3,1:22.421
350,17,4,1:23.431
350,1,5,1:22.830
350,20,6,1:23.235
350,3,7,1:23.529
350,807,8,1:23.516
350,9,9,1:23.234
350,22,10,1:23.695
350,16,11,1:23.493
350,30,12,1:23.840
350,155,13,1:24.273
350,67,14,1:23.744
350,808,15,1:24.086
350,153,16,1:24.083
350,37,17,1:24.442
350,15,18,1:25.540
350,5,19,1:25.742
350,24,20,1:25.774
350,10,21,1:25.934
350,810,22,1:25.974
350,811,23,1:26.847
350,29,24,1:27.020
351,4,1,1:46.541
351,20,2,1:46.960
351,1,3,1:48.296
351,18,4,1:48.032
351,17,5,1:47.088
351,22,6,1:48.183
351,3,7,1:48.554
351,9,8,1:47.657
351,30,9,1:48.425
351,155,10,1:48.908
351,153,11,1:48.127
351,807,12,1:47.984
351,808,13,1:48.906
351,67,14,1:49.063
351,2,15,1:48.696
351,16,16,1:48.496
351,24,17,1:48.988
351,10,18,1:50.271
351,5,19,1:50.915
351,810,20,1:51.107
351,15,21,1:51.641
351,32,22,1:52.946
351,811,23,1:54.174
351,13,24,\N
352,20,1,1:32.035
352,17,2,1:32.476
352,1,3,1:32.809
352,9,4,1:32.808
352,4,5,1:32.555
352,18,6,1:32.636
352,3,7,1:32.238
352,22,8,1:32.361
352,807,9,1:32.211
352,30,10,1:32.513
352,2,11,1:33.011
352,13,12,1:32.721
352,808,13,1:32.849
352,155,14,1:32.783
352,16,15,1:33.186
352,153,16,1:33.471
352,24,17,1:33.216
352,67,18,1:33.568
352,15,19,1:35.346
352,5,20,1:35.464
352,810,21,1:36.265
352,10,22,1:36.332
352,811,23,1:37.270
352,29,24,1:37.365
353,20,1,1:37.123
353,17,2,1:37.373
353,4,3,1:37.144
353,1,4,1:37.113
353,3,5,1:37.708
353,13,6,1:37.515
353,18,7,1:38.123
353,9,8,1:37.703
353,30,9,1:37.980
353,22,10,1:38.257
353,807,11,1:38.115
353,155,12,1:38.429
353,2,13,1:38.171
353,16,14,1:38.572
353,808,15,1:38.174
353,153,16,1:38.583
353,67,17,1:38.621
353,24,18,1:38.955
353,15,19,1:40.521
353,10,20,1:40.748
353,5,21,1:41.768
353,810,22,1:42.325
353,29,23,1:42.444
353,811,24,1:43.283
354,807,1,1:20.050
354,20,2,1:19.160
354,17,3,1:19.025
354,1,4,1:19.931
354,4,5,1:18.987
354,22,6,1:19.799
354,9,7,1:19.249
354,30,8,1:19.879
354,13,9,1:19.778
354,808,10,1:20.189
354,18,11,1:19.905
354,155,12,1:19.741
354,3,13,1:20.153
354,153,14,1:20.158
354,67,15,1:20.096
354,2,16,1:20.174
354,24,17,1:20.592
354,16,18,1:20.830
354,10,19,1:22.130
354,15,20,1:22.250
354,5,21,1:22.378
354,810,22,1:22.810
354,32,23,1:23.083
354,811,24,1:23.796
355,20,1,1:40.318
355,1,2,1:40.335
355,4,3,1:40.170
355,18,4,1:40.877
355,17,5,1:40.690
355,13,6,1:40.942
355,22,7,1:40.904
355,30,8,1:41.222
355,3,9,1:40.231
355,808,10,1:41.018
355,9,11,1:41.336
355,155,12,1:41.045
355,16,13,1:41.473
355,2,14,1:41.409
355,807,15,1:41.015
355,24,16,1:41.681
355,153,17,1:41.707
355,67,18,1:41.824
355,15,19,1:43.516
355,5,20,1:43.712
355,10,21,1:44.095
355,810,22,1:44.510
355,811,23,1:45.085
355,32,24,1:45.296
108,30,1,1:27.173
108,22,2,1:27.418
108,31,3,1:28.101
108,49,4,1:28.274
108,44,5,1:28.288
108,35,6,1:28.420
108,2,7,1:28.464
108,18,8,1:28.682
108,23,9,1:28.830
108,4,10,1:28.928
108,14,11,1:29.105
108,15,12,1:29.136
108,21,13,1:29.344
108,17,14,1:29.367
108,8,15,1:29.470
108,43,16,1:29.538
108,52,17,1:31.242
108,42,18,1:31.723
108,51,19,\N
108,50,20,\N
110,22,1,1:13.807
110,14,2,1:13.818
110,17,3,1:13.851
110,8,4,1:13.866
110,15,5,1:13.953
110,23,6,1:14.124
110,30,7,1:14.130
110,21,8,1:14.191
110,31,9,1:14.223
110,4,10,1:14.384
110,18,11,1:14.504
110,2,12,1:14.631
110,35,13,1:14.668
110,49,14,1:14.839
110,44,15,1:14.839
110,52,16,1:15.240
110,42,17,1:15.317
110,43,18,1:15.641
110,50,19,1:16.542
110,51,20,1:16.586
111,30,1,1:22.327
111,23,2,1:22.341
111,22,3,1:22.557
111,31,4,1:22.789
111,17,5,1:23.015
111,8,6,1:23.148
111,35,7,1:23.160
111,4,8,1:23.169
111,18,9,1:23.381
111,44,10,1:23.460
111,2,11,1:23.700
111,14,12,1:23.818
111,43,13,1:23.838
111,49,14,1:23.932
111,42,15,1:24.147
111,15,16,1:24.190
111,21,17,1:24.317
111,51,18,1:25.826
111,52,19,1:26.357
111,50,20,\N
112,30,1,1:17.762
112,22,2,1:18.020
112,4,3,1:18.233
112,15,4,1:18.615
112,18,5,1:18.704
112,44,6,1:18.811
112,23,7,1:19.006
112,14,8,1:19.128
112,31,9,1:19.377
112,49,10,1:19.427
112,35,11,1:19.563
112,17,12,1:19.615
112,43,13,1:19.623
112,2,14,1:19.646
112,52,15,1:20.215
112,42,16,1:20.308
112,21,17,1:20.976
112,51,18,1:22.104
112,50,19,1:22.237
112,8,20,\N
113,30,1,1:09.150
113,8,2,1:09.189
113,31,3,1:09.391
113,2,4,1:09.725
113,22,5,1:09.784
113,15,6,1:09.890
113,18,7,1:09.935
113,42,8,1:10.045
113,21,9,1:10.105
113,23,10,1:10.279
113,44,11,1:10.402
113,35,12,1:10.618
113,43,13,1:10.834
113,14,14,1:10.893
113,49,15,1:11.307
113,52,16,1:11.505
113,17,17,1:11.662
113,51,18,1:14.508
113,4,19,1:20.113
113,50,20,\N
114,23,1,1:15.259
114,8,2,1:15.295
114,31,3,1:15.415
114,15,4,1:15.500
114,30,5,1:15.644
114,14,6,1:15.700
114,22,7,1:15.820
114,4,8,1:15.884
114,17,9,1:16.237
114,43,10,1:16.744
114,35,11,1:16.755
114,21,12,1:16.967
114,42,13,1:17.103
114,2,14,1:17.176
114,49,15,1:17.402
114,52,16,1:17.452
114,44,17,1:17.464
114,50,18,1:18.706
114,51,19,1:20.063
115,23,1,1:15.529
115,31,2,1:15.923
115,30,3,1:16.047
115,4,4,1:16.048
115,22,5,1:16.143
115,17,6,1:16.182
115,44,7,1:16.598
115,15,8,1:16.718
115,43,9,1:16.826
115,49,10,1:16.939
115,14,11,1:17.024
115,2,12,1:17.086
115,42,13,1:17.337
115,35,14,1:17.347
115,50,15,1:18.014
115,21,16,1:18.036
115,18,17,1:18.205
115,51,18,1:18.560
115,52,19,1:18.692
115,8,20,\N
116,8,1,1:31.523
116,30,2,1:31.555
116,23,3,1:31.619
116,31,4,1:31.765
116,22,5,1:31.780
116,15,6,1:31.976
116,44,7,1:32.350
116,4,8,1:32.424
116,14,9,1:32.742
116,43,10,1:32.949
116,17,11,1:33.066
116,18,12,1:33.395
116,21,13,1:33.553
116,52,14,1:33.827
116,49,15,1:34.000
116,42,16,1:34.159
116,35,17,1:34.596
116,50,18,1:36.318
116,51,19,1:36.485
116,2,20,\N
117,23,1,1:15.019
117,31,2,1:15.136
117,30,3,1:15.480
117,8,4,1:15.533
117,14,5,1:15.628
117,15,6,1:15.967
117,4,7,1:16.087
117,22,8,1:16.166
117,17,9,1:16.308
117,44,10,1:16.345
117,42,11,1:16.965
117,35,12,1:16.990
117,43,13,1:17.068
117,18,14,1:17.077
117,2,15,1:17.445
117,49,16,1:17.562
117,21,17,1:18.431
117,52,18,1:18.514
117,50,19,1:18.709
117,51,20,1:19.619
118,22,1,1:21.209
118,15,2,1:21.381
118,8,3,1:21.695
118,23,4,1:21.727
118,30,5,1:21.867
118,43,6,1:22.081
118,31,7,1:22.214
118,4,8,1:22.404
118,35,9,1:22.591
118,42,10,1:22.634
118,17,11,1:22.647
118,14,12,1:22.811
118,44,13,1:23.042
118,49,14,1:23.187
118,21,15,1:23.574
118,2,16,1:23.844
118,52,17,1:24.385
118,51,18,1:25.468
118,50,19,1:25.759
118,18,20,\N
119,31,1,1:15.167
119,23,2,1:15.185
119,22,3,1:15.488
119,15,4,1:15.679
119,8,5,1:15.874
119,30,6,1:15.898
119,44,7,1:16.034
119,4,8,1:16.483
119,43,9,1:16.550
119,14,10,1:16.666
119,17,11,1:16.775
119,21,12,1:16.831
119,35,13,1:17.090
119,49,14,1:17.169
119,2,15,1:17.557
119,51,16,1:18.021
119,18,17,1:18.085
119,52,18,1:18.341
119,50,19,1:19.023
119,53,20,1:19.174
120,4,1,1:21.688
120,23,2,1:21.944
120,17,3,1:22.027
120,31,4,1:22.180
120,22,5,1:22.180
120,15,6,1:22.610
120,8,7,1:22.742
120,30,8,1:22.755
120,14,9,1:23.060
120,44,10,1:23.369
120,2,11,1:23.621
120,51,12,1:23.660
120,21,13,1:23.726
120,18,14,1:23.847
120,43,15,1:23.982
120,35,16,1:24.100
120,49,17,1:24.569
120,50,18,1:26.423
120,47,19,1:26.678
120,53,20,1:28.907
121,30,1,1:20.963
121,31,2,1:21.014
121,22,3,1:21.242
121,8,4,1:21.466
121,48,5,1:21.834
121,15,6,1:21.944
121,18,7,1:22.301
121,14,8,1:22.471
121,44,9,1:22.488
121,35,10,1:22.717
121,17,11,1:22.754
121,43,12,1:22.914
121,21,13,1:22.992
121,49,14,1:23.216
121,51,15,1:23.484
121,2,16,1:23.803
121,50,17,1:25.078
121,47,18,1:25.881
121,53,19,1:26.778
121,4,20,1:40.405
122,8,1,1:11.670
122,22,2,1:11.794
122,44,3,1:11.920
122,31,4,1:11.948
122,23,5,1:12.078
122,4,6,1:12.087
122,30,7,1:12.194
122,14,8,1:12.297
122,43,9,1:12.326
122,15,10,1:12.566
122,18,11,1:12.695
122,35,12,1:13.050
122,2,13,1:13.083
122,17,14,1:13.269
122,49,15,1:13.447
122,51,16,1:13.585
122,21,17,1:13.798
122,52,18,1:14.027
122,50,19,1:15.360
122,53,20,1:15.644
123,22,1,1:31.713
123,31,2,1:32.412
123,43,3,1:32.419
123,44,4,1:32.862
123,4,5,1:33.044
123,17,6,1:33.106
123,14,7,1:33.137
123,8,8,1:33.272
123,18,9,1:33.474
123,51,10,1:33.558
123,2,11,1:33.632
123,49,12,1:33.896
123,11,13,1:33.924
123,30,14,1:34.302
123,52,15,1:34.771
123,21,16,1:34.912
123,50,17,1:34.975
123,53,18,1:37.226
123,23,19,\N
123,15,20,\N
90,30,1,1:24.408
90,22,2,1:24.482
90,31,3,1:24.998
90,18,4,1:24.998
90,4,5,1:25.699
90,17,6,1:25.805
90,11,7,1:25.851
90,23,8,1:25.925
90,15,9,1:26.290
90,8,10,1:26.297
90,13,11,1:27.065
90,14,12,1:27.294
90,43,13,1:27.823
90,21,14,1:27.845
90,2,15,1:28.178
90,45,16,1:30.140
90,47,17,1:30.681
90,44,18,\N
90,32,19,\N
90,46,20,\N
91,30,1,1:33.074
91,17,2,1:33.715
91,22,3,1:33.756
91,31,4,1:34.054
91,8,5,1:34.164
91,18,6,1:34.221
91,23,7,1:34.235
91,15,8,1:34.413
91,14,9,1:34.602
91,43,10,1:34.917
91,13,11,1:35.039
91,21,12,1:35.061
91,32,13,1:35.158
91,44,14,1:35.617
91,2,15,1:36.569
91,46,16,1:38.577
91,47,17,1:39.272
91,45,18,1:39.902
91,4,19,\N
91,11,20,\N
92,30,1,1:30.139
92,22,2,1:30.530
92,31,3,1:30.581
92,23,4,1:30.633
92,11,5,1:30.827
92,18,6,1:30.856
92,15,7,1:30.971
92,44,8,1:31.686
92,43,9,1:31.717
92,14,10,1:31.719
92,21,11,1:31.731
92,32,12,1:32.332
92,13,13,1:32.536
92,17,14,1:32.625
92,2,15,1:33.506
92,45,16,1:34.105
92,4,17,1:34.130
92,46,18,1:34.584
92,47,19,1:35.787
92,8,20,\N
93,18,1,1:19.753
93,30,2,1:20.011
93,31,3,1:20.212
93,22,4,1:20.451
93,23,5,1:20.538
93,4,6,1:20.895
93,11,7,1:20.913
93,17,8,1:20.921
93,15,9,1:21.034
93,43,10,1:21.087
93,14,11,1:21.091
93,13,12,1:21.532
93,44,13,1:21.558
93,32,14,1:21.949
93,45,15,1:23.352
93,2,16,1:23.488
93,46,17,1:26.899
93,47,18,1:46.299
93,21,19,\N
93,8,20,\N
94,30,1,1:15.022
94,31,2,1:15.639
94,11,3,1:15.809
94,15,4,1:16.144
94,22,5,1:16.272
94,23,6,1:16.293
94,44,7,1:16.313
94,4,8,1:16.422
94,17,9,1:16.514
94,14,10,1:16.636
94,43,11,1:17.038
94,21,12,1:17.444
94,8,13,1:17.445
94,18,14,1:17.575
94,2,15,1:17.802
94,32,16,1:17.812
94,13,17,1:17.866
94,46,18,1:19.817
94,45,19,1:20.607
94,47,20,1:21.470
95,15,1,1:13.985
95,23,2,1:14.345
95,18,3,1:14.396
95,4,4,1:14.408
95,30,5,1:14.516
95,8,6,1:14.592
95,22,7,1:14.716
95,11,8,1:14.827
95,14,9,1:14.951
95,31,10,1:15.039
95,21,11,1:15.352
95,17,12,1:15.725
95,44,13,1:15.859
95,32,14,1:15.919
95,43,15,1:16.169
95,13,16,1:16.248
95,2,17,1:16.488
95,45,18,1:17.443
95,47,19,1:20.060
95,46,20,1:20.115
96,30,1,1:28.351
96,11,2,1:28.986
96,15,3,1:29.135
96,8,4,1:29.137
96,18,5,1:29.245
96,4,6,1:29.313
96,22,7,1:29.353
96,31,8,1:29.354
96,23,9,1:29.459
96,44,10,1:29.697
96,43,11,1:29.706
96,32,12,1:31.431
96,2,13,1:31.604
96,17,14,1:31.797
96,45,15,1:31.979
96,13,16,1:31.982
96,47,17,1:34.398
96,14,18,\N
96,21,19,\N
96,46,20,\N
97,23,1,1:12.275
97,18,2,1:12.341
97,15,3,1:13.023
97,31,4,1:13.072
97,4,5,1:13.308
97,30,6,1:13.355
97,22,7,1:13.562
97,8,8,1:13.595
97,14,9,1:13.681
97,32,10,1:14.532
97,21,11,1:14.674
97,43,12,1:14.851
97,44,13,1:14.891
97,17,14,1:15.148
97,2,15,1:15.321
97,10,16,1:16.323
97,11,17,1:17.004
97,47,18,1:17.064
97,13,19,\N
97,46,20,\N
98,22,1,1:10.223
98,30,2,1:10.400
98,11,3,1:10.601
98,18,4,1:10.820
98,31,5,1:11.062
98,23,6,1:11.106
98,8,7,1:11.137
98,44,8,1:11.167
98,4,9,1:11.185
98,17,10,1:11.286
98,43,11,1:11.691
98,14,12,1:12.026
98,32,13,1:12.170
98,21,14,1:12.470
98,13,15,1:12.721
98,2,16,1:13.147
98,45,17,1:13.375
98,46,18,1:14.010
98,47,19,1:14.812
98,15,20,\N
99,4,1,1:13.698
99,30,2,1:13.971
99,14,3,1:13.987
99,18,4,1:13.995
99,15,5,1:14.070
99,31,6,1:14.172
99,11,7,1:14.240
99,48,8,1:14.275
99,8,9,1:14.346
99,22,10,1:14.478
99,43,11,1:14.553
99,17,12,1:14.798
99,32,13,1:15.065
99,44,14,1:15.130
99,21,15,1:16.177
99,13,16,1:16.200
99,2,17,1:16.807
99,45,18,1:17.462
99,46,19,1:17.913
99,47,20,1:18.247
100,8,1,1:18.233
100,22,2,1:18.305
100,18,3,1:18.580
100,30,4,1:18.710
100,15,5,1:18.715
100,4,6,1:18.811
100,14,7,1:19.148
100,31,8,1:19.378
100,11,9,1:19.688
100,17,10,1:20.004
100,13,11,1:20.202
100,44,12,1:20.335
100,48,13,1:20.335
100,43,14,1:20.545
100,32,15,1:21.559
100,45,16,1:22.458
100,2,17,1:22.677
100,46,18,1:23.437
100,47,19,1:24.117
100,21,20,\N
101,30,1,1:13.306
101,31,2,1:13.668
101,18,3,1:13.674
101,8,4,1:13.690
101,14,5,1:13.821
101,4,6,1:13.874
101,15,7,1:14.134
101,22,8,1:14.278
101,11,9,1:14.287
101,44,10,1:14.368
101,42,11,1:14.556
101,17,12,1:14.802
101,32,13,1:15.011
101,21,14,1:15.395
101,43,15,1:15.454
101,13,16,1:15.616
101,45,17,1:16.192
101,2,18,1:16.310
101,46,19,1:18.055
101,47,20,1:18.400
102,30,1,1:19.146
102,22,2,1:19.323
102,11,3,1:19.693
102,18,4,1:19.700
102,4,5,1:19.996
102,42,6,1:20.170
102,31,7,1:20.199
102,21,8,1:20.324
102,15,9,1:20.411
102,8,10,1:20.570
102,17,11,1:20.730
102,14,12,1:20.897
102,44,13,1:21.068
102,32,14,1:21.118
102,41,15,1:21.135
102,2,16,1:22.180
102,45,17,1:22.356
102,47,18,1:24.329
102,46,19,1:24.679
102,13,20,\N
103,15,1,1:56.232
103,30,2,1:56.304
103,4,3,1:56.686
103,14,4,1:57.990
103,21,5,1:58.040
103,22,6,1:58.175
103,17,7,1:58.729
103,13,8,1:59.008
103,44,9,1:59.552
103,8,10,1:59.635
103,31,11,1:59.681
103,18,12,2:00.237
103,32,13,2:01.246
103,42,14,2:01.447
103,11,15,2:01.813
103,2,16,2:02.645
103,46,17,2:02.651
103,47,18,2:03.303
103,45,19,2:03.833
103,41,20,2:03.895
105,22,1,1:34.012
105,8,2,1:34.178
105,18,3,1:34.295
105,13,4,1:34.759
105,23,5,1:34.891
105,4,6,1:34.917
105,21,7,1:34.951
105,44,8,1:34.975
105,11,9,1:34.993
105,14,10,1:35.029
105,31,11,1:35.245
105,17,12,1:35.286
105,35,13,1:35.384
105,41,14,1:35.410
105,2,15,1:36.507
105,32,16,1:36.535
105,10,17,1:37.140
105,47,18,1:40.240
105,46,19,\N
105,30,20,\N
106,30,1,1:33.542
106,23,2,1:34.032
106,17,3,1:34.571
106,11,4,1:34.897
106,18,5,1:35.157
106,15,6,1:35.213
106,21,7,1:36.136
106,14,8,1:36.156
106,35,9,1:36.274
106,44,10,1:36.420
106,4,11,1:36.663
106,8,12,1:36.820
106,31,13,1:37.653
106,32,14,1:38.258
106,22,15,1:38.637
106,2,16,1:41.953
106,10,17,1:43.533
106,46,18,1:48.069
106,47,19,\N
106,13,20,\N
107,22,1,1:10.646
107,31,2,1:10.850
107,8,3,1:10.892
107,13,4,1:10.922
107,18,5,1:11.092
107,11,6,1:11.120
107,23,7,1:11.131
107,30,8,1:11.386
107,4,9,1:11.454
107,15,10,1:11.483
107,21,11,1:11.571
107,17,12,1:11.665
107,14,13,1:11.750
107,35,14,1:11.836
107,41,15,1:11.974
107,32,16,1:12.211
107,2,17,1:12.829
107,10,18,1:13.502
107,47,19,1:13.550
107,46,20,\N
71,21,1,1:33.171
71,15,2,1:35.270
71,17,3,1:36.717
71,35,4,1:36.984
71,14,5,1:38.320
71,32,6,1:37.486
71,2,7,1:39.717
71,18,8,1:41.512
71,31,9,1:45.325
71,8,10,1:44.997
71,22,11,1:45.481
71,39,12,1:44.357
71,4,13,1:47.708
71,33,14,1:46.846
71,23,15,1:51.495
71,40,16,1:50.864
71,27,17,1:49.230
71,30,18,1:57.931
71,11,19,\N
71,13,20,\N
72,4,1,1:32.582
72,15,2,1:32.672
72,21,3,1:32.765
72,17,4,1:33.204
72,23,5,1:33.106
72,8,6,1:32.839
72,32,7,1:33.724
72,14,8,1:33.809
72,18,9,1:33.616
72,2,10,1:33.464
72,31,11,1:33.333
72,22,12,1:34.162
72,30,13,1:34.072
72,13,14,1:34.151
72,19,15,1:34.866
72,35,16,1:34.887
72,39,17,1:37.806
72,33,18,1:37.856
72,40,19,1:39.268
72,27,20,1:40.432
73,4,1,1:29.848
73,30,2,1:30.237
73,15,3,1:29.993
73,2,4,1:30.390
73,17,5,1:30.592
73,23,6,1:30.952
73,32,7,1:30.646
73,37,8,1:30.725
73,8,9,1:30.594
73,21,10,1:30.445
73,18,11,1:30.957
73,13,12,1:30.933
73,11,13,1:31.113
73,14,14,1:31.211
73,22,15,1:31.826
73,35,16,1:32.318
73,33,17,1:33.424
73,39,18,1:33.190
73,27,19,1:34.005
73,40,20,1:34.848
74,8,1,1:19.886
74,4,2,1:19.889
74,18,3,1:20.464
74,17,4,1:20.442
74,15,5,1:20.492
74,11,6,1:20.851
74,25,7,1:20.632
74,13,8,1:20.593
74,2,9,1:20.807
74,22,10,1:20.892
74,23,11,1:20.994
74,35,12,1:20.999
74,21,13,1:21.708
74,30,14,1:20.260
74,14,15,1:21.632
74,24,16,1:21.804
74,39,17,1:23.123
74,33,18,1:25.100
74,40,19,1:26.484
74,27,20,1:25.921
75,8,1,1:14.819
75,17,2,1:15.042
75,4,3,1:14.811
75,23,4,1:14.870
75,15,5,1:14.795
75,21,6,1:15.601
75,31,7,1:15.902
75,30,8,1:15.398
75,14,9,1:15.795
75,13,10,1:15.863
75,24,11,1:16.288
75,35,12,1:16.794
75,39,13,1:18.557
75,33,14,1:19.040
75,27,15,1:19.563
75,40,16,1:20.306
75,2,17,1:15.038
75,22,18,1:15.746
76,8,1,1:13.644
76,4,2,1:14.125
76,17,3,1:14.584
76,21,4,1:14.783
76,15,5,1:15.189
76,2,6,1:15.128
76,14,7,1:15.329
76,30,8,1:16.186
76,35,9,1:15.921
76,22,10,1:16.142
76,13,11,1:16.218
76,24,12,1:16.817
76,40,13,1:18.574
76,27,14,1:19.229
76,33,15,1:19.408
76,31,16,1:14.858
76,39,17,1:19.474
76,23,18,\N
841,20,1,1:25.296
841,1,2,1:25.384
841,17,3,1:25.900
841,18,4,1:25.886
841,4,5,1:25.707
841,808,6,1:25.543
841,3,7,1:25.856
841,13,8,1:26.031
841,155,9,1:25.717
841,67,10,1:26.232
841,30,11,1:25.962
841,153,12,1:26.620
841,815,13,1:25.812
841,814,14,1:27.222
841,813,15,1:26.298
841,16,16,1:26.245
841,22,17,1:26.270
841,2,18,1:27.239
841,5,19,1:29.254
841,15,20,1:29.342
841,10,21,1:29.858
841,816,22,1:30.822
842,20,1,1:37.468
841,24,23,1:32.978
841,39,24,1:34.293
842,1,2,1:36.861
842,17,3,1:37.924
842,18,4,1:37.033
842,4,5,1:36.897
842,2,6,1:37.224
842,13,7,1:36.744
842,808,8,1:37.210
842,3,9,1:37.316
842,155,10,1:36.994
842,30,11,1:36.904
842,67,12,1:37.693
842,153,13,1:37.677
842,814,14,1:38.045
842,22,15,1:38.163
842,815,16,1:37.759
842,16,17,1:37.693
842,813,18,1:38.276
842,5,19,1:38.645
842,15,20,1:38.791
842,10,21,1:40.648
842,816,22,1:41.001
842,24,23,1:41.549
842,39,24,1:42.574
843,20,1,1:35.674
843,18,2,1:35.924
843,1,3,1:36.091
843,3,4,1:35.272
843,4,5,1:35.389
843,13,6,1:35.478
843,153,7,1:36.133
843,814,8,1:35.702
843,67,9,1:36.110
843,808,10,1:35.370
843,16,11,1:36.092
843,815,12,1:36.046
843,155,13,1:36.147
843,30,14,1:35.508
843,22,15,1:35.911
843,2,16,1:35.910
843,813,17,1:36.121
843,17,18,1:36.468
843,5,19,1:37.894
843,15,20,1:38.318
843,816,21,1:39.119
843,10,22,1:39.708
843,24,23,1:40.212
843,39,24,1:40.445
844,20,1,1:27.039
844,17,2,1:27.090
844,3,3,1:27.514
844,1,4,1:27.091
844,4,5,1:27.349
844,18,6,1:27.374
844,808,7,1:27.475
844,30,8,1:27.697
844,2,9,1:27.901
844,13,10,1:27.013
844,22,11,1:28.246
844,16,12,1:27.392
844,814,13,1:27.625
844,813,14,1:27.396
844,815,15,1:27.778
844,67,16,1:27.620
844,153,17,1:28.055
844,5,18,1:28.780
844,15,19,1:29.673
844,816,20,1:30.445
844,24,21,1:30.692
844,10,22,1:30.813
844,39,23,1:31.564
845,17,1,1:23.619
845,20,2,1:24.142
845,1,3,1:24.370
845,4,4,1:23.485
845,18,5,1:24.428
845,808,6,1:23.069
845,3,7,1:23.507
845,13,8,1:23.506
845,813,9,1:23.406
845,30,10,1:22.960
845,67,11,1:23.962
845,815,12,1:24.209
845,153,13,1:24.049
845,155,14,1:23.656
845,5,15,1:25.874
845,814,16,1:24.332
845,16,17,1:24.648
845,15,18,1:26.521
845,22,19,1:26.910
845,10,20,1:27.315
845,24,21,1:27.809
845,39,22,1:27.908
845,816,23,1:28.556
846,20,1,1:15.606
846,18,2,1:15.397
846,17,3,1:16.087
846,4,4,1:16.051
846,30,5,1:16.092
846,13,6,1:16.309
846,1,7,1:15.207
846,3,8,1:15.858
846,813,9,1:15.819
846,815,10,1:15.918
846,808,11,1:16.378
846,22,12,1:16.616
846,155,13,1:16.513
846,814,14,1:16.813
846,16,15,1:16.600
846,2,16,1:16.681
846,67,17,1:16.358
846,5,18,1:17.343
846,15,19,1:17.381
846,153,20,1:17.820
846,10,21,1:17.914
846,816,22,1:18.736
846,39,23,\N
846,24,24,\N
847,20,1,1:14.011
847,4,2,1:13.822
847,13,3,1:14.026
847,17,4,1:14.375
